Model,Year,Price
XC90 Recharge Plug-In Hybrid T8 Plus Bright Theme 7 Passenger,2023,58500.0
XC90 Recharge Plug-In Hybrid T8 Plus Bright Theme 7-Seater,2024,62298.0
XC90 Recharge Plug-In Hybrid T8 Plus Dark Theme 7 Passenger,2023,62989.0
XC90 T5 Momentum,2017,18000.0
XC90 T5 Momentum,2019,20995.0
XC90 T5 Momentum,2020,29998.0
XC90 T6 Inscription,2016,15850.0
XC90 T6 Inscription,2019,29689.0
XC90 T6 Inscription,2022,43574.5
XC90 T6 Inscription 7 Passenger,2022,46989.0
XC90 T6 Momentum,2016,17492.8
XC90 T6 Momentum,2017,20658.666666666668
XC90 T6 Momentum,2021,34795.0
XC90 T6 Momentum 7 Passenger,2022,38400.0
XC90 Ultimate,2023,53200.0
XE 25t,2017,14000.0
XE 25t,2019,20850.0
XE 25t Landmark,2019,18400.0
XE 25t Prestige,2017,13991.0
XE 35t Prestige,2017,14499.0
XE S AWD Automatic,2020,22495.0
XF 20d Premium,2017,15985.0
XF 25t Prestige,2018,22995.0
XF 35t Premium,2017,15990.5
XF 35t Prestige,2016,15888.0
XF P300 R-Dynamic SE,2022,41995.0
XF Premium Luxury,2009,9995.0
XF R-Dynamic SE,2024,44666.5
XF R-Dynamic SE P250 AWD Automatic,2024,43388.0
XF R-Dynamic SE P300 AWD Automatic,2022,35500.0
XF SC,2014,11995.0
XK Base,2007,13777.0
XK Base,2010,17995.0
XK Base,2011,27588.0
XL7 Premium,2008,2700.0
XLR Base,2004,25950.0
XLR Base,2007,24888.0
XM Base,2024,99800.0
XM Base,2025,145454.0
XM Sports Activity Vehicle,2024,107491.0
XM Sports Activity Vehicle,2025,146500.0
XT4 AWD Premium Luxury,2019,22440.0
XT4 Luxury,2020,21309.0
XT4 Luxury,2023,30364.666666666668
XT4 Luxury,2024,38288.0
XT4 Premium Luxury,2019,22065.0
XT4 Premium Luxury,2021,26450.0
XT4 Premium Luxury,2022,26316.75
XT4 Premium Luxury,2023,25932.25
XT4 Premium Luxury,2024,35277.0
XT4 Premium Luxury,2025,45275.0
XT4 Sport,2019,20101.666666666668
XT4 Sport,2020,25529.5
XT4 Sport,2021,27024.5
XT4 Sport,2022,35663.0
XT4 Sport,2023,31438.5
XT4 Sport,2024,40542.0
XT5,2017,18998.0
XT5 Base,2017,16450.0
XT5 Base,2018,18850.0
XT5 Base,2019,20894.0
XT5 Luxury,2017,19806.75
XT5 Luxury,2018,17699.0
XT5 Luxury,2019,22386.0
XT5 Luxury,2020,25486.0
XT5 Luxury,2022,27935.0
XT5 Platinum,2017,21450.0
XT5 Platinum,2018,25546.0
XT5 Premium Luxury,2017,16992.5
XT5 Premium Luxury,2020,23189.0
XT5 Premium Luxury,2021,29107.25
XT5 Premium Luxury,2022,33138.0
XT5 Premium Luxury,2023,28022.666666666668
XT5 Premium Luxury,2024,42820.5
XT5 Premium Luxury,2025,49942.0
XT5 Sport,2021,28995.0
XT6 Premium Luxury AWD,2020,30706.5
XT6 Premium Luxury AWD,2021,31566.4
XT6 Premium Luxury AWD,2022,39662.0
XT6 Premium Luxury AWD,2023,37905.5
XT6 Premium Luxury AWD,2024,46122.6
XT6 Premium Luxury FWD,2021,28700.0
XT6 Premium Luxury FWD,2024,44000.0
XT6 Sport AWD,2020,29744.5
XT6 Sport AWD,2022,38864.0
XT6 Sport AWD,2023,42459.5
XT6 Sport AWD,2024,47772.0
XTS Luxury,2016,13994.0
XTS Luxury,2019,25900.0
XTS Premium,2014,14592.0
XTS Vsport Platinum,2014,14999.0
XV Crosstrek 2.0i Limited,2014,11668.0
XV Crosstrek 2.0i Limited,2015,13995.0
XV Crosstrek 2.0i Premium,2015,14274.0
XV Crosstrek Hybrid Base,2014,12905.0
Xterra PRO-4X,2014,17500.0
Xterra Pro-4X,2011,7839.0
Y Long Range,2021,27544.166666666668
Y Long Range AWD,2021,19980.0
Y Long Range Dual Motor All-Wheel Drive,2020,26443.5
Y Long Range Dual Motor All-Wheel Drive,2021,25633.125
Y Long Range Dual Motor All-Wheel Drive,2022,30977.0
Y Long Range Dual Motor All-Wheel Drive,2023,31230.0
Y Performance,2022,30900.0
Y Performance Dual Motor All-Wheel Drive,2023,30307.0
Yaris Base,2009,6997.0
Yaris L,2012,9998.0
Yaris iA,2018,17998.0
Yukon Denali,2016,29995.0
Yukon Denali,2018,32492.5
Yukon Denali,2020,32790.0
Yukon Denali,2021,54494.0
Yukon Denali,2023,58375.0
Yukon Denali Ultimate,2023,74575.0
Yukon SLT,2018,23746.5
Yukon SLT,2019,33549.0
Yukon SLT,2021,51302.0
Yukon SLT,2023,53977.0
Yukon XL 1500 Denali,2015,26995.0
Yukon XL 4WD AT4,2023,59472.0
Yukon XL Denali,2015,22582.0
Yukon XL Denali,2016,27800.0
Yukon XL Denali,2018,32995.0
Yukon XL Denali,2021,62159.0
Yukon XL Denali,2022,46931.5
Yukon XL Denali,2023,72999.0
Yukon XL Denali,2024,76204.0
Yukon XL SLT,2007,15995.0
Yukon XL SLT,2017,17994.0
Yukon XL SLT,2018,29408.0
Yukon XL SLT,2020,35524.5
Yukon XL SLT,2022,46345.5
Yukon XL SLT,2023,65995.0
Z NISMO Auto,2024,51999.0
Z Performance,2024,47995.0
Z Performance Auto,2023,42897.0
Z4 2.5i Roadster,2004,9985.0
Z4 3.0i Roadster,2008,16500.0
Z4 sDrive28i,2012,18855.0
Z4 sDrive30i,2020,40000.0
Z4 sDrive35i,2016,35888.0
ZDX A-SPEC,2024,47170.0
ZDX Base,2024,41747.0
ZDX Type S,2024,57950.0
bZ4X Limited AWD,2023,27979.0
bZ4X XLE,2023,25200.0
bZ4X XLE,2024,29995.0
e-Golf SE,2019,16488.0
e-tron Premium,2021,30291.333333333332
e-tron Premium Plus,2019,26543.6
e-tron Premium Plus,2021,27489.0
e-tron Premium Plus,2022,31544.0
e-tron Prestige,2019,29243.0
e-tron Prestige,2021,34491.0
e-tron S Premium Plus,2022,37980.0
e-tron Sportback Premium,2021,29599.0
e-tron Sportback Premium Plus,2021,33888.0
e-tron Sportback Prestige,2021,32833.0
e-tron Sportback S line Premium,2022,35796.0
e-tron quattro Premium Plus,2019,33985.0
i3,2020,20998.0
i4 Gran Coupe M50,2023,47800.0
i4 Gran Coupe M50,2024,61556.333333333336
i4 Gran Coupe M50,2025,70488.0
i4 Gran Coupe eDrive35,2024,55085.0
i4 Gran Coupe eDrive40,2025,59925.0
i4 Gran Coupe xDrive40,2024,44905.0
i4 Gran Coupe xDrive40,2025,66525.0
i5 eDrive40,2024,66892.6
i5 xDrive40,2025,74024.33333333333
i7 eDrive50,2024,110820.0
i7 xDrive60,2023,75114.5
i7 xDrive60,2024,107068.33333333333
iM IM 4 DOOR 1.8L 4 CYL,2016,16985.0
iX M60,2024,107340.5
iX xDrive50,2022,50995.0
iX xDrive50,2024,63550.166666666664
tC Release Series 9.0,2015,10495.0
xB,2013,12998.0
